feature_idx,label,max_activation,mean_activation,activation_freq,is_task_feature,top_prompt
120,,0.4611348509788513,0.12717531621456146,1.0,False,The quick brown fox jumps over the lazy dog
121,,1.4688491821289062,0.27818724513053894,1.0,False,The quick brown fox jumps over the lazy dog
122,,0.29809585213661194,0.05532772094011307,0.84,False,The quick brown fox jumps over the lazy dog
123,,0.37660056352615356,0.33267542719841003,0.96,False,France is a country in Western Europe
124,,0.7926000952720642,0.7397957444190979,0.96,False,Berlin has great nightlife
125,,0.5942692160606384,0.5407127737998962,0.96,False,Japan has a rich cultural history
126,,0.2594035863876343,0.21924133598804474,1.0,False,Shakespeare wrote thirty seven plays
127,,0.11347214877605438,0.08717026561498642,0.96,False,Germany is known for its engineering
128,,0.4851266145706177,0.4216729998588562,1.0,False,Berlin has great nightlife
129,,0.6753092408180237,0.4129617214202881,1.0,False,The quick brown fox jumps over the lazy dog
130,[dead],0.0,0.0,0.0,False,
131,,1.0935890674591064,0.7062734961509705,1.0,False,The quick brown fox jumps over the lazy dog
132,,0.8741795420646667,0.23476138710975647,1.0,False,The quick brown fox jumps over the lazy dog
133,,0.7363082766532898,0.26786860823631287,1.0,False,The quick brown fox jumps over the lazy dog
134,,0.03570212423801422,0.012283682823181152,0.24,False,Photosynthesis converts sunlight into energy
135,,0.685398519039154,0.6324282288551331,1.0,False,Berlin has great nightlife
136,,0.2476460039615631,0.1454334259033203,0.96,False,Water boils at one hundred degrees Celsius
137,,1.4215847253799438,0.10803981125354767,1.0,False,The quick brown fox jumps over the lazy dog
138,,0.8903305530548096,0.2028377205133438,1.0,False,The quick brown fox jumps over the lazy dog
139,,2.0038797855377197,1.0545248985290527,1.0,False,The quick brown fox jumps over the lazy dog
140,,0.3953781723976135,0.19816893339157104,0.08,False,The quick brown fox jumps over the lazy dog
141,,0.613347053527832,0.5844957232475281,0.96,False,The capital of Mexico is
142,,2.2635865211486816,0.6277106404304504,1.0,False,The quick brown fox jumps over the lazy dog
143,,1.0034431219100952,0.5181207060813904,1.0,False,The quick brown fox jumps over the lazy dog
144,,0.16619789600372314,0.12569759786128998,0.96,False,The capital of Nigeria is
145,,0.009287208318710327,0.009287208318710327,0.04,False,France is a country in Western Europe
146,,1.1136634349822998,0.3791717290878296,1.0,False,The quick brown fox jumps over the lazy dog
147,,0.26316311955451965,0.22235107421875,0.96,False,The capital of Australia is
148,,0.2665642499923706,0.23586304485797882,0.96,False,Japan has a rich cultural history
149,,0.0008209198713302612,0.0008209198713302612,0.04,False,Water boils at one hundred degrees Celsius
150,,1.4397977590560913,1.4397977590560913,0.04,False,The quick brown fox jumps over the lazy dog
151,,0.08412891626358032,0.06084805727005005,0.96,False,Photosynthesis converts sunlight into energy
152,,0.5543693900108337,0.5284910798072815,0.96,False,Germany is known for its engineering
153,,0.2600192427635193,0.23627357184886932,0.96,False,Paris is a beautiful city
154,,1.0521491765975952,0.2390211820602417,1.0,False,The quick brown fox jumps over the lazy dog
155,[dead],0.0,0.0,0.0,False,
156,,1.5002816915512085,0.2093321979045868,1.0,False,The quick brown fox jumps over the lazy dog
157,,1.4370760917663574,0.2866404056549072,1.0,False,The quick brown fox jumps over the lazy dog
158,,0.5181573629379272,0.47996506094932556,0.96,False,Photosynthesis converts sunlight into energy
159,[dead],0.0,0.0,0.0,False,
160,,1.2392014265060425,0.26243388652801514,1.0,False,The quick brown fox jumps over the lazy dog
161,,0.6820753812789917,0.5413488745689392,1.0,False,The quick brown fox jumps over the lazy dog
162,,1.0490148067474365,0.7179409265518188,1.0,False,The quick brown fox jumps over the lazy dog
163,[dead],0.0,0.0,0.0,False,
164,,0.0376424640417099,0.024792611598968506,0.16,False,Water boils at one hundred degrees Celsius
165,,0.8169678449630737,0.7080250382423401,1.0,False,Photosynthesis converts sunlight into energy
166,,1.7636595964431763,0.6074514985084534,1.0,False,The quick brown fox jumps over the lazy dog
167,,0.4905226528644562,0.4626822769641876,0.96,False,The Amazon River is the largest river
168,,0.059085845947265625,0.03171638771891594,0.92,False,The capital of Nigeria is
169,,1.2040419578552246,0.46257248520851135,1.0,False,The quick brown fox jumps over the lazy dog
170,,0.007940798997879028,0.007940798997879028,0.04,False,Water boils at one hundred degrees Celsius
171,,0.8065565824508667,0.09511764347553253,1.0,False,The quick brown fox jumps over the lazy dog
172,,0.19749949872493744,0.13592246174812317,0.96,False,Water boils at one hundred degrees Celsius
173,,2.093181610107422,0.43256938457489014,1.0,False,The quick brown fox jumps over the lazy dog
174,,0.10652831196784973,0.057011500000953674,0.96,False,Shakespeare wrote thirty seven plays
175,,0.021302565932273865,0.013406491838395596,0.44,True,The capital of Brazil is
176,,0.5506430864334106,0.5506430864334106,0.04,False,The quick brown fox jumps over the lazy dog
177,,0.614783763885498,0.614783763885498,0.04,False,The quick brown fox jumps over the lazy dog
178,,0.365384578704834,0.32330432534217834,0.96,False,Photosynthesis converts sunlight into energy
179,,0.8121320605278015,0.24145618081092834,1.0,False,The quick brown fox jumps over the lazy dog
180,,0.703490138053894,0.6740288734436035,0.96,False,Paris is a beautiful city
181,,0.25708067417144775,0.17762736976146698,0.96,False,Berlin has great nightlife
182,,0.5592016577720642,0.23799987137317657,1.0,False,The quick brown fox jumps over the lazy dog
183,,1.7017641067504883,0.6750370264053345,1.0,False,The quick brown fox jumps over the lazy dog
184,[dead],0.0,0.0,0.0,False,
185,[dead],0.0,0.0,0.0,False,
186,,0.5967295169830322,0.5473865270614624,1.0,False,The capital of China is
187,,0.31181734800338745,0.2601839303970337,0.96,False,Shakespeare wrote thirty seven plays
188,,0.4338459372520447,0.3568774461746216,0.96,False,The Amazon River is the largest river
189,,0.5006955862045288,0.05192473158240318,0.88,False,The quick brown fox jumps over the lazy dog
190,,0.2644294500350952,0.22788159549236298,0.96,False,The capital of Germany is
191,,0.8177905678749084,0.11153694242238998,1.0,False,The quick brown fox jumps over the lazy dog
192,,0.18010981380939484,0.07649729400873184,1.0,False,The quick brown fox jumps over the lazy dog
193,,0.1339370459318161,0.05228256806731224,0.12,False,The quick brown fox jumps over the lazy dog
194,,0.6839768886566162,0.6839768886566162,0.04,False,The quick brown fox jumps over the lazy dog
195,,1.8965179920196533,0.39661189913749695,1.0,False,The quick brown fox jumps over the lazy dog
196,,1.422959566116333,0.2368789166212082,1.0,False,The quick brown fox jumps over the lazy dog
197,,1.337283730506897,0.3086077570915222,1.0,False,The quick brown fox jumps over the lazy dog
198,,0.7740399241447449,0.193828284740448,1.0,False,The quick brown fox jumps over the lazy dog
199,,1.056598424911499,0.08810877054929733,1.0,False,The quick brown fox jumps over the lazy dog
200,,0.0001118779182434082,0.0001118779182434082,0.04,False,Photosynthesis converts sunlight into energy
201,,0.6272457242012024,0.06972454488277435,0.4,False,The quick brown fox jumps over the lazy dog
202,,0.55333411693573,0.2337108850479126,1.0,False,The quick brown fox jumps over the lazy dog
203,,0.16355331242084503,0.12262216955423355,0.96,False,The Amazon River is the largest river
204,,0.05283483862876892,0.016191013157367706,0.76,True,France is a country in Western Europe
205,,0.23687463998794556,0.18970245122909546,0.96,True,Germany is known for its engineering
206,,0.5831282138824463,0.0835423693060875,0.96,False,The quick brown fox jumps over the lazy dog
207,,1.1419320106506348,0.8827707767486572,1.0,False,The quick brown fox jumps over the lazy dog
208,,0.963778018951416,0.963778018951416,0.04,False,The quick brown fox jumps over the lazy dog
209,,1.0813134908676147,0.5580317378044128,1.0,False,The quick brown fox jumps over the lazy dog
210,,0.38914740085601807,0.20549196004867554,1.0,False,The quick brown fox jumps over the lazy dog
211,[dead],0.0,0.0,0.0,False,
212,,0.24994182586669922,0.16218960285186768,1.0,False,Berlin has great nightlife
213,[dead],0.0,0.0,0.0,False,
214,,0.3354800343513489,0.30646657943725586,1.0,False,The capital of Russia is
215,,0.025956571102142334,0.01664954423904419,0.08,True,Paris is a beautiful city
216,,0.19628940522670746,0.10137704759836197,0.96,False,Photosynthesis converts sunlight into energy
217,[dead],0.0,0.0,0.0,False,
218,,0.3284984827041626,0.26860129833221436,0.96,False,Water boils at one hundred degrees Celsius
219,,0.5603562593460083,0.48472633957862854,0.96,False,Shakespeare wrote thirty seven plays
220,,0.2069702446460724,0.07940955460071564,1.0,False,The quick brown fox jumps over the lazy dog
221,,0.4609684646129608,0.4609684646129608,0.04,False,The quick brown fox jumps over the lazy dog
222,,1.1969486474990845,0.32097581028938293,1.0,False,The quick brown fox jumps over the lazy dog
223,,0.1545010507106781,0.09469625353813171,0.96,False,Water boils at one hundred degrees Celsius
224,,0.10088339447975159,0.05290377512574196,0.96,False,Photosynthesis converts sunlight into energy
225,,0.13491249084472656,0.04533642530441284,0.96,False,Water boils at one hundred degrees Celsius
226,[dead],0.0,0.0,0.0,False,
227,,0.3359892666339874,0.3022865056991577,0.96,False,Berlin has great nightlife
228,[dead],0.0,0.0,0.0,False,
229,,0.4883243441581726,0.3496028780937195,1.0,False,The quick brown fox jumps over the lazy dog
230,,0.7664774060249329,0.39515945315361023,1.0,False,The quick brown fox jumps over the lazy dog
231,,0.14320409297943115,0.11142602562904358,0.96,False,The Amazon River is the largest river
232,,0.5246533751487732,0.47384414076805115,0.96,False,Berlin has great nightlife
233,[dead],0.0,0.0,0.0,True,
234,,0.48761051893234253,0.431060791015625,1.0,False,Photosynthesis converts sunlight into energy
235,,0.6326530575752258,0.5692527890205383,1.0,False,Germany is known for its engineering
236,[dead],0.0,0.0,0.0,False,
237,,0.08417163789272308,0.05119379609823227,0.8,False,The Amazon River is the largest river
238,,1.3575646877288818,0.18842174112796783,1.0,False,The quick brown fox jumps over the lazy dog
239,,1.3095955848693848,0.4494245648384094,1.0,False,The quick brown fox jumps over the lazy dog
240,,0.4181366562843323,0.3781670033931732,0.96,False,The capital of Australia is
241,,0.9366363286972046,0.5018931031227112,1.0,False,The quick brown fox jumps over the lazy dog
242,,0.34300148487091064,0.29794925451278687,0.96,False,Berlin has great nightlife
243,,0.2520187497138977,0.2180042266845703,0.96,False,France is a country in Western Europe
244,,0.5979402661323547,0.2293556183576584,1.0,False,The quick brown fox jumps over the lazy dog
245,,0.17916105687618256,0.1303066462278366,0.96,False,Water boils at one hundred degrees Celsius
246,,1.328160047531128,0.4760271906852722,1.0,False,The quick brown fox jumps over the lazy dog
247,,0.3024999499320984,0.1739467978477478,1.0,False,The quick brown fox jumps over the lazy dog
248,,0.7370654940605164,0.7074342370033264,0.96,False,Photosynthesis converts sunlight into energy
249,,2.0980031490325928,0.21416343748569489,1.0,False,The quick brown fox jumps over the lazy dog
250,,1.0312457084655762,0.228481262922287,0.2,False,The quick brown fox jumps over the lazy dog
251,,1.2107106447219849,0.5085852742195129,1.0,False,The quick brown fox jumps over the lazy dog
252,,3.087368965148926,0.4762497842311859,1.0,False,The quick brown fox jumps over the lazy dog
253,,0.058411747217178345,0.01760580576956272,0.64,False,Shakespeare wrote thirty seven plays
254,,0.807244062423706,0.7432016730308533,0.96,False,The capital of Nigeria is
255,,1.16960871219635,0.3226741850376129,1.0,False,The quick brown fox jumps over the lazy dog
256,,0.15446805953979492,0.11947580426931381,0.96,False,Germany is known for its engineering
257,,0.2263001799583435,0.18541668355464935,0.96,False,The capital of Egypt is
258,,0.26212745904922485,0.22608435153961182,0.96,False,Berlin has great nightlife
259,,0.31849783658981323,0.26774564385414124,0.96,False,Water boils at one hundred degrees Celsius
260,,1.4648679494857788,0.8296977281570435,1.0,False,The quick brown fox jumps over the lazy dog
261,,1.8753210306167603,1.8753210306167603,0.04,False,The quick brown fox jumps over the lazy dog
262,,0.8899773359298706,0.33494117856025696,1.0,False,The quick brown fox jumps over the lazy dog
263,,0.97637939453125,0.7295486927032471,1.0,False,The quick brown fox jumps over the lazy dog
264,,0.8428441286087036,0.8025600910186768,1.0,False,The capital of India is
265,,1.697169303894043,0.3068697452545166,1.0,False,The quick brown fox jumps over the lazy dog
266,,0.2481900453567505,0.20711617171764374,1.0,False,Photosynthesis converts sunlight into energy
267,,1.7306197881698608,0.29644399881362915,1.0,False,The quick brown fox jumps over the lazy dog
268,,1.039406180381775,0.17579855024814606,1.0,False,The quick brown fox jumps over the lazy dog
269,,0.718450129032135,0.3403600752353668,1.0,False,The quick brown fox jumps over the lazy dog
270,,1.4189714193344116,0.6036021709442139,1.0,False,The quick brown fox jumps over the lazy dog
271,,0.17820948362350464,0.17820948362350464,0.04,False,The quick brown fox jumps over the lazy dog
272,,0.09632398188114166,0.0716581642627716,0.96,False,Japan has a rich cultural history
273,[dead],0.0,0.0,0.0,False,
274,,0.48038721084594727,0.4414287507534027,0.96,False,The capital of Canada is
275,,0.10223236680030823,0.059435080736875534,0.96,False,The capital of Nigeria is
276,[dead],0.0,0.0,0.0,False,
277,,0.2534137964248657,0.23360256850719452,0.96,False,Water boils at one hundred degrees Celsius
278,,0.3097582459449768,0.16060835123062134,0.08,False,The quick brown fox jumps over the lazy dog
279,,0.0326821506023407,0.0326821506023407,0.04,False,The quick brown fox jumps over the lazy dog
280,,1.927497148513794,1.927497148513794,0.04,False,The quick brown fox jumps over the lazy dog
281,,0.38542354106903076,0.34469088912010193,0.96,False,Berlin has great nightlife
282,,1.0989958047866821,0.07240579277276993,0.92,False,The quick brown fox jumps over the lazy dog
283,,0.08266487717628479,0.02689450792968273,0.92,False,The quick brown fox jumps over the lazy dog
284,,1.3980255126953125,0.6181384325027466,1.0,False,The quick brown fox jumps over the lazy dog
285,,1.3274116516113281,0.7540032267570496,1.0,False,The quick brown fox jumps over the lazy dog
286,,0.16062715649604797,0.11275608092546463,0.96,False,Berlin has great nightlife
287,,0.22483277320861816,0.1877398043870926,0.96,False,The capital of India is
288,,0.07519768178462982,0.029925258830189705,0.88,False,Photosynthesis converts sunlight into energy
289,,0.04145808517932892,0.02650263160467148,0.64,True,The capital of India is
290,,0.621047854423523,0.5697042346000671,0.96,False,Japan has a rich cultural history
291,,0.277854859828949,0.2416258603334427,0.96,False,The capital of Spain is
292,,1.0411325693130493,0.5304783582687378,1.0,False,The quick brown fox jumps over the lazy dog
293,,0.6774647235870361,0.6364689469337463,0.96,False,The Amazon River is the largest river
294,,0.5394056439399719,0.38265538215637207,1.0,False,The quick brown fox jumps over the lazy dog
295,,0.17949873208999634,0.1524074524641037,0.96,False,The Amazon River is the largest river
296,,0.5021010637283325,0.419940710067749,0.96,False,Germany is known for its engineering
297,,0.3057708144187927,0.2162853181362152,1.0,False,The quick brown fox jumps over the lazy dog
298,,0.7873780727386475,0.23346363008022308,1.0,False,The quick brown fox jumps over the lazy dog
299,,0.2891252338886261,0.2439553141593933,1.0,False,Paris is a beautiful city
300,,0.3688421845436096,0.3416934013366699,0.96,False,The Amazon River is the largest river
301,,0.23252208530902863,0.032130103558301926,0.52,False,The quick brown fox jumps over the lazy dog
302,,1.6167315244674683,0.6472641229629517,1.0,False,The quick brown fox jumps over the lazy dog
303,,0.4664493799209595,0.39954817295074463,1.0,False,Germany is known for its engineering
304,,0.2572603225708008,0.23305799067020416,1.0,False,France is a country in Western Europe
305,,1.4226839542388916,0.4458572268486023,1.0,False,The quick brown fox jumps over the lazy dog
306,,1.28472101688385,0.561730146408081,1.0,False,The quick brown fox jumps over the lazy dog
307,,0.06155574321746826,0.0361182726919651,0.92,False,The capital of Mexico is
308,,0.24259695410728455,0.16441486775875092,0.96,False,Photosynthesis converts sunlight into energy
309,,0.6133260726928711,0.5247008204460144,0.96,False,Water boils at one hundred degrees Celsius
310,,0.9564754962921143,0.38541993498802185,1.0,False,The quick brown fox jumps over the lazy dog
311,,1.3705627918243408,1.3063856363296509,1.0,False,France is a country in Western Europe
312,,0.14147517085075378,0.09343975782394409,0.96,False,Shakespeare wrote thirty seven plays
313,,0.5326663255691528,0.4822547435760498,1.0,False,The capital of Germany is
314,,1.2271699905395508,0.5939409136772156,1.0,False,The quick brown fox jumps over the lazy dog
315,,0.23869414627552032,0.19202153384685516,0.96,False,Water boils at one hundred degrees Celsius
316,,0.016192376613616943,0.016192376613616943,0.04,False,Water boils at one hundred degrees Celsius
317,,0.8007327318191528,0.7542348504066467,0.96,False,Water boils at one hundred degrees Celsius
318,,0.027104482054710388,0.021078437566757202,0.08,False,France is a country in Western Europe
319,,0.5187557339668274,0.4639239013195038,0.96,False,Berlin has great nightlife
320,,1.4229143857955933,0.32051223516464233,1.0,False,The quick brown fox jumps over the lazy dog
321,,0.5642197132110596,0.48083072900772095,1.0,False,The quick brown fox jumps over the lazy dog
322,,1.6719510555267334,0.42704686522483826,0.16,False,The quick brown fox jumps over the lazy dog
323,,1.8543339967727661,0.2967301607131958,1.0,False,The quick brown fox jumps over the lazy dog
324,,0.3211420178413391,0.26334211230278015,0.96,False,Photosynthesis converts sunlight into energy
325,[dead],0.0,0.0,0.0,False,
326,,5.000494956970215,2.027255058288574,1.0,False,The quick brown fox jumps over the lazy dog
327,,0.5539186000823975,0.521554172039032,1.0,False,Japan has a rich cultural history
328,,0.5765895247459412,0.28831779956817627,1.0,False,The quick brown fox jumps over the lazy dog
329,,1.0427238941192627,0.3137589991092682,1.0,False,The quick brown fox jumps over the lazy dog
330,,0.6376555562019348,0.4261813461780548,1.0,False,The quick brown fox jumps over the lazy dog
331,,0.24215395748615265,0.17077608406543732,0.96,False,Water boils at one hundred degrees Celsius
332,,0.26221171021461487,0.23986077308654785,0.96,False,France is a country in Western Europe
333,,0.6695271730422974,0.6236453056335449,0.96,False,Germany is known for its engineering
334,,0.9338844418525696,0.412710964679718,1.0,False,The quick brown fox jumps over the lazy dog
335,,0.7279850244522095,0.20045660436153412,1.0,False,The quick brown fox jumps over the lazy dog
336,,1.6738487482070923,0.21267999708652496,1.0,False,The quick brown fox jumps over the lazy dog
337,,0.6250231266021729,0.5716615319252014,0.96,False,France is a country in Western Europe
338,,0.04743155837059021,0.015801873058080673,0.64,False,The Amazon River is the largest river
339,,0.5357540249824524,0.5117915272712708,0.96,False,Berlin has great nightlife
340,,0.21271203458309174,0.1793883889913559,1.0,False,Water boils at one hundred degrees Celsius
341,,0.23697513341903687,0.20340992510318756,1.0,False,The capital of China is
342,,0.29637154936790466,0.26712968945503235,0.96,False,Shakespeare wrote thirty seven plays
343,,2.4659647941589355,1.430835247039795,1.0,False,The quick brown fox jumps over the lazy dog
344,,0.5508216619491577,0.2472551316022873,1.0,False,The quick brown fox jumps over the lazy dog
345,[dead],0.0,0.0,0.0,False,
