feature_idx,label,max_activation,mean_activation,activation_freq,is_task_feature,top_prompt
31,[dead],0.0,0.0,0.0,False,
32,,0.22801387310028076,0.13709987699985504,0.88,False,The capital of Egypt is
33,[dead],0.0,0.0,0.0,False,
34,,0.26206687092781067,0.18775542080402374,0.96,False,Paris is a beautiful city
35,,0.05596281588077545,0.025306260213255882,0.12,False,Shakespeare wrote thirty seven plays
36,[dead],0.0,0.0,0.0,False,
37,,0.15187808871269226,0.0646759495139122,0.2,False,Shakespeare wrote thirty seven plays
38,,0.21336707472801208,0.11569525301456451,0.76,False,France is a country in Western Europe
39,,0.1052083969116211,0.03460196033120155,0.52,False,Photosynthesis converts sunlight into energy
40,,0.027149148285388947,0.020563654601573944,0.08,False,Berlin has great nightlife
41,,0.20903491973876953,0.14559483528137207,0.08,False,Berlin has great nightlife
42,[dead],0.0,0.0,0.0,False,
43,[dead],0.0,0.0,0.0,False,
44,,0.2867867648601532,0.2867867648601532,0.04,False,The quick brown fox jumps over the lazy dog
45,[dead],0.0,0.0,0.0,False,
46,,0.051334962248802185,0.027562445029616356,0.12,False,The Amazon River is the largest river
47,,0.023503951728343964,0.020685888826847076,0.08,False,The Amazon River is the largest river
48,,0.09140118211507797,0.03664359450340271,0.32,False,Shakespeare wrote thirty seven plays
49,proper noun location,0.5140169262886047,0.20434939861297607,0.4,False,The quick brown fox jumps over the lazy dog
50,,1.032994270324707,1.032994270324707,0.04,False,The quick brown fox jumps over the lazy dog
51,,0.0837709903717041,0.07641877979040146,0.08,False,France is a country in Western Europe
52,,0.2781420946121216,0.09233798086643219,0.28,False,Shakespeare wrote thirty seven plays
53,,0.058214008808135986,0.02992209419608116,0.4,False,The capital of Egypt is
54,[dead],0.0,0.0,0.0,False,
55,[dead],0.0,0.0,0.0,False,
56,,0.014772340655326843,0.010524407029151917,0.08,False,Japan has a rich cultural history
57,[dead],0.0,0.0,0.0,False,
58,,0.08229587972164154,0.029286736622452736,0.44,False,Paris is a beautiful city
59,,0.013751789927482605,0.008929930627346039,0.08,False,Photosynthesis converts sunlight into energy
60,,1.1210283041000366,0.20024095475673676,0.96,False,The quick brown fox jumps over the lazy dog
61,[dead],0.0,0.0,0.0,False,
62,[dead],0.0,0.0,0.0,False,
63,,0.12929357588291168,0.06745530664920807,0.84,False,The capital of Australia is
64,[dead],0.0,0.0,0.0,False,
65,,0.1592443585395813,0.08265635371208191,0.6,False,The capital of India is
66,,0.19866521656513214,0.11033296585083008,0.12,False,Berlin has great nightlife
67,,0.2049185186624527,0.11024726927280426,0.08,False,Berlin has great nightlife
68,,0.11464514583349228,0.05307765677571297,0.16,False,Paris is a beautiful city
69,[dead],0.0,0.0,0.0,False,
70,,0.14894646406173706,0.06464883685112,0.16,False,The capital of Australia is
71,[dead],0.0,0.0,0.0,False,
72,,0.8200218677520752,0.568906307220459,0.92,False,The capital of Australia is
73,[dead],0.0,0.0,0.0,False,
74,,0.08505555987358093,0.05584554374217987,0.08,False,Shakespeare wrote thirty seven plays
75,[dead],0.0,0.0,0.0,False,
76,,0.031742364168167114,0.019912108778953552,0.08,False,The quick brown fox jumps over the lazy dog
77,[dead],0.0,0.0,0.0,False,
78,[dead],0.0,0.0,0.0,False,
79,[dead],0.0,0.0,0.0,False,
80,,0.08736573159694672,0.08736573159694672,0.04,False,Shakespeare wrote thirty seven plays
81,[dead],0.0,0.0,0.0,False,
82,[dead],0.0,0.0,0.0,False,
83,[dead],0.0,0.0,0.0,False,
84,,0.19015944004058838,0.07696374505758286,0.84,False,Photosynthesis converts sunlight into energy
85,,0.1612108051776886,0.1612108051776886,0.04,False,Berlin has great nightlife
86,,0.2823408842086792,0.10369694232940674,0.48,False,Shakespeare wrote thirty seven plays
87,[dead],0.0,0.0,0.0,False,
88,[dead],0.0,0.0,0.0,False,
89,[dead],0.0,0.0,0.0,False,
90,,0.07632023096084595,0.04815469682216644,0.12,False,Water boils at one hundred degrees Celsius
91,,1.362930417060852,0.41447728872299194,0.16,False,The quick brown fox jumps over the lazy dog
92,,0.2710494101047516,0.08846087008714676,0.96,False,Shakespeare wrote thirty seven plays
93,[dead],0.0,0.0,0.0,False,
94,[dead],0.0,0.0,0.0,False,
95,,0.2951717674732208,0.11827951669692993,0.24,True,The capital of Australia is
96,,0.03796662390232086,0.03785981982946396,0.08,False,Water boils at one hundred degrees Celsius
97,[dead],0.0,0.0,0.0,False,
98,,0.0967833548784256,0.04704603552818298,0.56,False,The capital of China is
99,,2.9050791263580322,0.9181194305419922,0.88,False,Berlin has great nightlife
100,[dead],0.0,0.0,0.0,False,
101,,0.21986225247383118,0.13120731711387634,0.16,False,Shakespeare wrote thirty seven plays
102,,0.07792091369628906,0.06247445195913315,0.08,False,Photosynthesis converts sunlight into energy
103,,0.1151563823223114,0.040592338889837265,0.44,False,Berlin has great nightlife
104,[dead],0.0,0.0,0.0,False,
105,[dead],0.0,0.0,0.0,False,
106,[dead],0.0,0.0,0.0,False,
107,,0.17123138904571533,0.04010869190096855,0.36,False,Paris is a beautiful city
108,[dead],0.0,0.0,0.0,False,
109,,0.8891546130180359,0.6095821857452393,1.0,False,Germany is known for its engineering
110,,0.09537719935178757,0.04208933189511299,0.76,False,Japan has a rich cultural history
111,[dead],0.0,0.0,0.0,False,
112,,0.08037441968917847,0.03175448998808861,0.12,False,Paris is a beautiful city
113,,0.03883914649486542,0.03883914649486542,0.04,False,Water boils at one hundred degrees Celsius
114,[dead],0.0,0.0,0.0,False,
115,,0.0243615061044693,0.0243615061044693,0.04,False,Paris is a beautiful city
116,[dead],0.0,0.0,0.0,False,
117,[dead],0.0,0.0,0.0,False,
118,,0.07435978204011917,0.05982740968465805,0.08,False,The Amazon River is the largest river
119,,0.03318895399570465,0.03318895399570465,0.04,False,Berlin has great nightlife
120,[dead],0.0,0.0,0.0,False,
121,[dead],0.0,0.0,0.0,False,
122,[dead],0.0,0.0,0.0,False,
123,,0.06762811541557312,0.035709574818611145,0.08,True,Berlin has great nightlife
124,,0.15897852182388306,0.060453496873378754,0.8,False,France is a country in Western Europe
125,,0.39002740383148193,0.09907285869121552,0.76,False,Shakespeare wrote thirty seven plays
126,,0.022389620542526245,0.022389620542526245,0.04,False,Paris is a beautiful city
127,,0.2543359398841858,0.09675326943397522,0.96,False,The quick brown fox jumps over the lazy dog
128,[dead],0.0,0.0,0.0,False,
129,,0.20191119611263275,0.04970131814479828,0.44,True,The capital of Australia is
130,[dead],0.0,0.0,0.0,False,
131,,0.04729838669300079,0.04729838669300079,0.04,False,Photosynthesis converts sunlight into energy
132,,1.0362311601638794,0.16656798124313354,0.72,False,The quick brown fox jumps over the lazy dog
133,,0.09707799553871155,0.05273382365703583,0.08,False,Berlin has great nightlife
134,,0.007159113883972168,0.007159113883972168,0.04,False,Japan has a rich cultural history
135,[dead],0.0,0.0,0.0,False,
136,,0.0577174574136734,0.028270673006772995,0.2,False,Japan has a rich cultural history
137,[dead],0.0,0.0,0.0,False,
138,,1.2742241621017456,0.29936331510543823,0.24,False,The quick brown fox jumps over the lazy dog
139,,0.11359716951847076,0.05634084343910217,0.24,False,Shakespeare wrote thirty seven plays
140,,0.1733800768852234,0.05961072817444801,0.64,False,Germany is known for its engineering
141,,0.0060396939516067505,0.0060396939516067505,0.04,False,Photosynthesis converts sunlight into energy
142,,0.3461972177028656,0.20224066078662872,0.12,False,Shakespeare wrote thirty seven plays
143,,0.366998553276062,0.13730940222740173,0.6,False,The Amazon River is the largest river
144,,0.08207972347736359,0.058348387479782104,0.24,False,Germany is known for its engineering
145,,0.1243617981672287,0.11404182761907578,0.12,False,Photosynthesis converts sunlight into energy
146,,0.02472992241382599,0.014605477452278137,0.08,False,The Amazon River is the largest river
147,,0.08544281125068665,0.05491536483168602,0.28,False,Japan has a rich cultural history
148,[dead],0.0,0.0,0.0,False,
149,,0.1531713753938675,0.05042682960629463,0.24,False,Shakespeare wrote thirty seven plays
150,[dead],0.0,0.0,0.0,False,
151,,0.18574391305446625,0.05945209786295891,0.2,False,Photosynthesis converts sunlight into energy
152,,0.05169577896595001,0.02692345716059208,0.12,False,Shakespeare wrote thirty seven plays
153,[dead],0.0,0.0,0.0,True,
154,,0.19497425854206085,0.05438622832298279,0.24,False,Photosynthesis converts sunlight into energy
155,,0.7331507205963135,0.1477535516023636,0.32,False,The quick brown fox jumps over the lazy dog
156,,0.19634126126766205,0.07517194747924805,0.2,False,Photosynthesis converts sunlight into energy
157,[dead],0.0,0.0,0.0,False,
158,,0.3186422884464264,0.13598592579364777,0.84,False,Photosynthesis converts sunlight into energy
159,,0.026190325617790222,0.026190325617790222,0.04,False,Berlin has great nightlife
160,,0.24666258692741394,0.0767921581864357,0.44,False,Shakespeare wrote thirty seven plays
161,[dead],0.0,0.0,0.0,False,
162,[dead],0.0,0.0,0.0,False,
163,,0.07611316442489624,0.04013665020465851,0.08,False,Photosynthesis converts sunlight into energy
164,,0.22282853722572327,0.05323675274848938,0.56,False,Shakespeare wrote thirty seven plays
165,[dead],0.0,0.0,0.0,False,
166,[dead],0.0,0.0,0.0,False,
167,,0.6591489315032959,0.6591489315032959,0.04,False,The quick brown fox jumps over the lazy dog
168,,0.2524885833263397,0.06878885626792908,0.88,False,Berlin has great nightlife
169,,0.21739010512828827,0.14267341792583466,0.16,False,Berlin has great nightlife
170,,0.15668442845344543,0.11498969793319702,0.08,True,Water boils at one hundred degrees Celsius
171,[dead],0.0,0.0,0.0,False,
172,,0.1631375104188919,0.07141062617301941,0.84,False,The Amazon River is the largest river
173,,0.17388100922107697,0.051549408584833145,0.44,False,Germany is known for its engineering
174,[dead],0.0,0.0,0.0,False,
175,,0.07627321779727936,0.035123102366924286,0.56,False,Japan has a rich cultural history
176,[dead],0.0,0.0,0.0,False,
177,,0.08796140551567078,0.030136922374367714,0.36,False,Japan has a rich cultural history
178,,0.037755340337753296,0.022699445486068726,0.16,False,The capital of Egypt is
179,[dead],0.0,0.0,0.0,False,
180,[dead],0.0,0.0,0.0,False,
181,,0.41997230052948,0.10413849353790283,0.36,False,Berlin has great nightlife
182,,0.20938730239868164,0.04897213727235794,0.8,False,Photosynthesis converts sunlight into energy
183,,0.5163193941116333,0.25882402062416077,0.92,False,The quick brown fox jumps over the lazy dog
184,,0.1953875571489334,0.049553241580724716,0.44,False,The Amazon River is the largest river
185,,0.20752257108688354,0.14839577674865723,0.16,False,Shakespeare wrote thirty seven plays
186,,0.15235881507396698,0.04742398113012314,0.72,False,Japan has a rich cultural history
187,,0.17047563195228577,0.04921918362379074,0.2,False,Shakespeare wrote thirty seven plays
188,[dead],0.0,0.0,0.0,False,
189,[dead],0.0,0.0,0.0,False,
190,[dead],0.0,0.0,0.0,False,
191,,0.07277107238769531,0.049440622329711914,0.16,False,Germany is known for its engineering
192,[dead],0.0,0.0,0.0,False,
193,,1.327294945716858,0.23441126942634583,0.28,False,The quick brown fox jumps over the lazy dog
194,,0.2487875372171402,0.0772002562880516,0.76,False,Germany is known for its engineering
195,,0.3694320321083069,0.27398058772087097,1.0,False,The capital of Argentina is
196,[dead],0.0,0.0,0.0,False,
197,,0.07503022253513336,0.047700170427560806,0.12,False,Photosynthesis converts sunlight into energy
198,[dead],0.0,0.0,0.0,False,
199,,0.03681083023548126,0.022246599197387695,0.08,False,Berlin has great nightlife
200,,0.009199336171150208,0.009199336171150208,0.04,False,Photosynthesis converts sunlight into energy
201,,0.028370052576065063,0.028370052576065063,0.04,False,Japan has a rich cultural history
202,,0.36190173029899597,0.23554719984531403,1.0,False,The quick brown fox jumps over the lazy dog
203,[dead],0.0,0.0,0.0,False,
204,,0.017848744988441467,0.017848744988441467,0.04,False,The capital of Australia is
205,,0.022345393896102905,0.012443095445632935,0.16,False,The capital of Argentina is
206,,0.7422199249267578,0.5476211309432983,0.96,False,The capital of Nigeria is
207,,0.049930766224861145,0.049930766224861145,0.04,False,The quick brown fox jumps over the lazy dog
208,,0.007831275463104248,0.007831275463104248,0.04,False,The capital of Argentina is
209,,0.06566254794597626,0.02944992668926716,0.6,False,The capital of Germany is
210,,0.16707664728164673,0.16707664728164673,0.04,False,The quick brown fox jumps over the lazy dog
211,,1.6317058801651,1.6317058801651,0.04,False,The quick brown fox jumps over the lazy dog
212,,0.07769648730754852,0.031779102981090546,0.56,False,Paris is a beautiful city
213,,0.0899108350276947,0.03104698844254017,0.28,False,France is a country in Western Europe
214,[dead],0.0,0.0,0.0,False,
215,,0.23906049132347107,0.11520742624998093,1.0,False,Berlin has great nightlife
216,,0.5118798613548279,0.3609344959259033,1.0,False,Water boils at one hundred degrees Celsius
217,,0.11653561890125275,0.04180845990777016,0.12,False,Berlin has great nightlife
218,,0.28754642605781555,0.26263517141342163,0.08,False,Shakespeare wrote thirty seven plays
219,[dead],0.0,0.0,0.0,False,
220,,0.059658899903297424,0.059658899903297424,0.04,False,Paris is a beautiful city
221,,0.19681954383850098,0.06466301530599594,0.24,False,Photosynthesis converts sunlight into energy
222,,0.5877036452293396,0.5877036452293396,0.04,False,The quick brown fox jumps over the lazy dog
223,,1.0505177974700928,0.14694096148014069,0.8,False,The quick brown fox jumps over the lazy dog
224,[dead],0.0,0.0,0.0,False,
225,,3.1416828632354736,0.21728003025054932,0.92,False,The quick brown fox jumps over the lazy dog
226,capital query cluster,0.15418484807014465,0.11058448255062103,0.08,False,Shakespeare wrote thirty seven plays
227,,0.1230161041021347,0.066993847489357,0.08,False,The capital of Australia is
228,,0.08158804476261139,0.08158804476261139,0.04,False,Germany is known for its engineering
229,[dead],0.0,0.0,0.0,False,
230,capital query context,10.165268898010254,4.214110374450684,1.0,False,Water boils at one hundred degrees Celsius
231,,0.24596163630485535,0.08521635830402374,0.6,False,Berlin has great nightlife
232,,0.1019606962800026,0.05220196396112442,0.6,False,The capital of India is
233,[dead],0.0,0.0,0.0,False,
234,[dead],0.0,0.0,0.0,False,
235,[dead],0.0,0.0,0.0,False,
236,,0.011200621724128723,0.011200621724128723,0.04,False,Paris is a beautiful city
237,[dead],0.0,0.0,0.0,False,
238,[dead],0.0,0.0,0.0,False,
239,,0.2004704773426056,0.04505765438079834,0.48,False,France is a country in Western Europe
240,,0.2162102460861206,0.11772513389587402,1.0,False,Photosynthesis converts sunlight into energy
241,,1.1517255306243896,0.19893784821033478,1.0,False,The quick brown fox jumps over the lazy dog
242,,0.22065314650535583,0.08322012424468994,0.24,False,Germany is known for its engineering
243,[dead],0.0,0.0,0.0,False,
244,[dead],0.0,0.0,0.0,False,
245,,0.20434926450252533,0.055642176419496536,0.8,False,Shakespeare wrote thirty seven plays
246,[dead],0.0,0.0,0.0,False,
247,[dead],0.0,0.0,0.0,False,
248,,0.1190255880355835,0.06250956654548645,0.08,False,The capital of Canada is
249,,0.1869419366121292,0.0887112095952034,0.24,False,Water boils at one hundred degrees Celsius
250,world geography,0.0,0.0,0.0,True,
251,,0.10871347784996033,0.056237220764160156,0.08,False,Paris is a beautiful city
252,,0.017008334398269653,0.012212857604026794,0.08,False,The capital of China is
253,,0.1516922563314438,0.1026054248213768,0.84,False,The quick brown fox jumps over the lazy dog
254,,0.055640414357185364,0.01834360510110855,0.24,False,Berlin has great nightlife
255,,0.22686144709587097,0.12596386671066284,0.96,False,Shakespeare wrote thirty seven plays
256,[dead],0.0,0.0,0.0,False,
257,,0.12187078595161438,0.05372779443860054,0.64,False,Germany is known for its engineering
258,,0.343741238117218,0.343741238117218,0.04,False,The quick brown fox jumps over the lazy dog
259,,0.26693928241729736,0.1947280913591385,0.12,False,Photosynthesis converts sunlight into energy
260,,0.11311021447181702,0.03997676819562912,0.72,False,France is a country in Western Europe
261,,0.31510302424430847,0.11606062203645706,0.68,False,Paris is a beautiful city
262,[dead],0.0,0.0,0.0,False,
263,,0.09322408586740494,0.05161941796541214,0.28,False,Photosynthesis converts sunlight into energy
264,,0.7512850761413574,0.46122780442237854,0.92,False,The capital of China is
265,[dead],0.0,0.0,0.0,False,
266,,0.7784609794616699,0.6130083203315735,0.96,False,The capital of Argentina is
267,sentence structure,0.35109636187553406,0.13122709095478058,0.16,False,Water boils at one hundred degrees Celsius
268,,0.2337663173675537,0.0881807878613472,0.76,False,Germany is known for its engineering
269,,0.010013073682785034,0.010013073682785034,0.04,False,The Amazon River is the largest river
270,,1.0688873529434204,0.36580532789230347,0.16,False,The quick brown fox jumps over the lazy dog
271,,0.15165577828884125,0.07309672236442566,0.44,False,Shakespeare wrote thirty seven plays
272,,2.1002395153045654,2.1002395153045654,0.04,False,The quick brown fox jumps over the lazy dog
273,[dead],0.0,0.0,0.0,False,
274,,0.6035340428352356,0.6035340428352356,0.04,False,The quick brown fox jumps over the lazy dog
275,,0.04884064942598343,0.02305595390498638,0.28,False,The capital of Egypt is
276,[dead],0.0,0.0,0.0,False,
277,[dead],0.0,0.0,0.0,False,
278,,0.0937325656414032,0.05949164554476738,0.16,False,Japan has a rich cultural history
279,,0.08497291803359985,0.03188806399703026,0.24,False,Photosynthesis converts sunlight into energy
280,,0.28584015369415283,0.17315442860126495,0.92,False,Paris is a beautiful city
281,,0.05529746413230896,0.05529746413230896,0.04,False,The Amazon River is the largest river
282,,0.35062095522880554,0.13086523115634918,0.92,False,The Amazon River is the largest river
283,,1.6189122200012207,1.6189122200012207,0.04,False,The quick brown fox jumps over the lazy dog
284,,0.9965206384658813,0.9965206384658813,0.04,False,The quick brown fox jumps over the lazy dog
285,,0.2823534309864044,0.14725226163864136,0.72,False,The capital of Nigeria is
286,[dead],0.0,0.0,0.0,False,
287,[dead],0.0,0.0,0.0,False,
288,,0.22817876935005188,0.09162020683288574,0.88,False,The capital of Canada is
289,,0.06883326172828674,0.046422094106674194,0.08,False,Berlin has great nightlife
290,,0.1735454946756363,0.10808642953634262,0.12,False,Shakespeare wrote thirty seven plays
291,[dead],0.0,0.0,0.0,False,
292,[dead],0.0,0.0,0.0,False,
293,[dead],0.0,0.0,0.0,False,
294,,0.07774119079113007,0.07774119079113007,0.04,False,The Amazon River is the largest river
295,[dead],0.0,0.0,0.0,False,
296,[dead],0.0,0.0,0.0,False,
297,,0.17058654129505157,0.06452957540750504,0.24,False,Water boils at one hundred degrees Celsius
298,,0.09022104740142822,0.05530577898025513,0.16,False,France is a country in Western Europe
299,,0.2692233920097351,0.0977218821644783,0.68,False,Berlin has great nightlife
300,,0.27037981152534485,0.10324565321207047,0.76,False,The quick brown fox jumps over the lazy dog
301,,0.043059878051280975,0.015707220882177353,0.2,False,The capital of Canada is
302,[dead],0.0,0.0,0.0,False,
303,,0.5764597058296204,0.528508722782135,0.96,False,The capital of China is
304,,0.14648614823818207,0.0450303852558136,0.68,False,The capital of Australia is
305,[dead],0.0,0.0,0.0,True,
306,,1.495661735534668,0.173035129904747,1.0,False,The quick brown fox jumps over the lazy dog
307,,0.14553791284561157,0.07488124817609787,0.08,False,Berlin has great nightlife
308,[dead],0.0,0.0,0.0,False,
309,[dead],0.0,0.0,0.0,False,
310,[dead],0.0,0.0,0.0,False,
311,,0.025118499994277954,0.011241692118346691,0.2,False,The capital of China is
312,,0.16511170566082,0.062270477414131165,0.72,False,The capital of Nigeria is
313,,0.04859060049057007,0.031018942594528198,0.08,False,The quick brown fox jumps over the lazy dog
314,,0.2511187493801117,0.08341577649116516,0.88,False,Paris is a beautiful city
315,[dead],0.0,0.0,0.0,False,
316,[dead],0.0,0.0,0.0,False,
317,[dead],0.0,0.0,0.0,False,
318,[dead],0.0,0.0,0.0,False,
319,,0.20229452848434448,0.05569378286600113,0.64,False,Shakespeare wrote thirty seven plays
320,,0.053253501653671265,0.053253501653671265,0.04,False,The quick brown fox jumps over the lazy dog
321,[dead],0.0,0.0,0.0,False,
322,,2.346890687942505,2.346890687942505,0.04,False,The quick brown fox jumps over the lazy dog
323,[dead],0.0,0.0,0.0,False,
324,,0.08908364176750183,0.04694335535168648,0.12,False,Japan has a rich cultural history
325,,0.10959979146718979,0.04382725805044174,0.2,False,Berlin has great nightlife
326,,0.3103989064693451,0.0980292409658432,0.92,False,Photosynthesis converts sunlight into energy
327,,0.0804259330034256,0.04249970614910126,0.24,False,Germany is known for its engineering
328,,0.166961669921875,0.06013985723257065,0.92,False,The capital of Australia is
329,,0.08867129683494568,0.0327519066631794,0.32,False,Paris is a beautiful city
330,[dead],0.0,0.0,0.0,False,
331,,0.14495298266410828,0.07954221963882446,0.08,False,Shakespeare wrote thirty seven plays
332,,0.3188663721084595,0.12447946518659592,0.12,False,Shakespeare wrote thirty seven plays
333,,0.2489313930273056,0.14728888869285583,0.92,False,Photosynthesis converts sunlight into energy
334,[dead],0.0,0.0,0.0,False,
335,,1.7390308380126953,0.5273410677909851,0.2,False,The quick brown fox jumps over the lazy dog
336,,4.487806797027588,4.487806797027588,0.04,False,The quick brown fox jumps over the lazy dog
337,,0.062025174498558044,0.062025174498558044,0.04,False,Berlin has great nightlife
338,,0.05596032738685608,0.023821940645575523,0.24,False,The capital of Nigeria is
339,,0.10061074793338776,0.10061074793338776,0.04,False,Water boils at one hundred degrees Celsius
340,,0.08414151519536972,0.04165378212928772,0.16,False,Germany is known for its engineering
341,[dead],0.0,0.0,0.0,False,
342,,0.20346403121948242,0.11354288458824158,0.88,False,The capital of India is
343,[dead],0.0,0.0,0.0,True,
344,,0.13478617370128632,0.046104151755571365,0.72,False,Berlin has great nightlife
345,,0.27335217595100403,0.27335217595100403,0.04,False,Berlin has great nightlife
346,,0.6135029792785645,0.3070336580276489,0.8,False,The quick brown fox jumps over the lazy dog
347,,0.18136756122112274,0.08888343721628189,0.16,False,Berlin has great nightlife
348,,0.25574612617492676,0.12639202177524567,0.56,False,The capital of Australia is
349,[dead],0.0,0.0,0.0,False,
350,[dead],0.0,0.0,0.0,False,
351,[dead],0.0,0.0,0.0,True,
352,[dead],0.0,0.0,0.0,False,
353,,0.12176245450973511,0.048245735466480255,0.2,False,The Amazon River is the largest river
354,,0.08901555836200714,0.039929989725351334,0.12,False,Paris is a beautiful city
355,,0.09995319694280624,0.0471651554107666,0.36,False,Germany is known for its engineering
356,,1.7102055549621582,0.5499758720397949,0.72,False,France is a country in Western Europe
357,[dead],0.0,0.0,0.0,False,
358,,0.46917301416397095,0.26880449056625366,0.76,False,The capital of Italy is
359,,0.1429930329322815,0.08796871453523636,0.12,False,Berlin has great nightlife
360,,1.0469915866851807,0.783973753452301,0.96,False,The capital of Australia is
361,,0.7002137899398804,0.6096934676170349,0.96,False,The capital of Nigeria is
362,,0.10387516021728516,0.052054788917303085,0.24,False,Berlin has great nightlife
363,,0.09858096390962601,0.05021068826317787,0.24,False,Japan has a rich cultural history
364,[dead],0.0,0.0,0.0,False,
365,,0.18547892570495605,0.05249538645148277,0.44,False,Paris is a beautiful city
366,,0.14491704106330872,0.051011860370635986,0.56,False,Photosynthesis converts sunlight into energy
367,,0.13529402017593384,0.07410027086734772,0.08,False,Berlin has great nightlife
368,,0.181521937251091,0.0718301460146904,0.6,False,Japan has a rich cultural history
369,,0.0254441499710083,0.013539036735892296,0.2,False,The capital of Nigeria is
370,,0.020838208496570587,0.020838208496570587,0.04,False,Berlin has great nightlife
371,[dead],0.0,0.0,0.0,False,
372,,0.05161517858505249,0.025317292660474777,0.2,False,Japan has a rich cultural history
373,,0.0029838532209396362,0.0029838532209396362,0.04,False,Photosynthesis converts sunlight into energy
374,[dead],0.0,0.0,0.0,False,
375,,0.1302940547466278,0.06237756088376045,0.2,False,Berlin has great nightlife
376,,0.1364912986755371,0.0956810712814331,0.16,False,The Amazon River is the largest river
377,,0.06912489980459213,0.040218573063611984,0.32,False,The capital of Canada is
378,,0.26303428411483765,0.10723518580198288,0.96,False,Berlin has great nightlife
379,[dead],0.0,0.0,0.0,False,
380,[dead],0.0,0.0,0.0,False,
381,,0.005995243787765503,0.005995243787765503,0.04,False,Photosynthesis converts sunlight into energy
382,,0.012059271335601807,0.012059271335601807,0.04,False,Shakespeare wrote thirty seven plays
383,,0.0712885707616806,0.0712885707616806,0.04,False,The capital of Australia is
384,[dead],0.0,0.0,0.0,False,
385,,0.01822027564048767,0.01822027564048767,0.04,False,Water boils at one hundred degrees Celsius
386,,0.013074293732643127,0.01100865751504898,0.08,False,Japan has a rich cultural history
387,,0.060974687337875366,0.060974687337875366,0.04,False,Shakespeare wrote thirty seven plays
388,,0.04755468666553497,0.04755468666553497,0.04,False,The quick brown fox jumps over the lazy dog
389,,0.05890268087387085,0.024057766422629356,0.12,False,Paris is a beautiful city
390,,0.05610956251621246,0.05610956251621246,0.04,False,Japan has a rich cultural history
391,[dead],0.0,0.0,0.0,False,
392,,0.0776599794626236,0.0776599794626236,0.04,False,Paris is a beautiful city
393,,5.564093589782715e-05,5.564093589782715e-05,0.04,False,The capital of Australia is
394,[dead],0.0,0.0,0.0,False,
395,,0.3614106774330139,0.20641131699085236,0.96,False,The quick brown fox jumps over the lazy dog
396,capital city reference,0.0,0.0,0.0,True,
397,,0.21592548489570618,0.06457699835300446,0.88,False,Berlin has great nightlife
398,[dead],0.0,0.0,0.0,False,
399,,0.17611663043498993,0.07537944614887238,0.76,False,Germany is known for its engineering
400,,0.21510671079158783,0.09776762872934341,0.28,False,Photosynthesis converts sunlight into energy
401,[dead],0.0,0.0,0.0,False,
402,,0.19998103380203247,0.11508917808532715,0.84,False,Photosynthesis converts sunlight into energy
403,[dead],0.0,0.0,0.0,False,
404,,0.35078713297843933,0.16433390974998474,0.36,False,The quick brown fox jumps over the lazy dog
405,[dead],0.0,0.0,0.0,False,
406,[dead],0.0,0.0,0.0,False,
